id_venda,data_hora,categoria,produto,quantidade,valor_unitario
86060,2018-10-14 15:59:51,Bolo Tradicional,Bolo de milho,1,15.54
86061,2020-01-15 09:46:53,Bolo de Festa,Bolo de casamento,4,110.1
86062,2021-03-14 12:04:53,Bolo Tradicional,Bolo de chocolate,1,17.24
86063,2024-09-12 13:17:28,Bolo Tradicional,Bolo de chocolate,1,19.27
86064,2023-08-30 15:15:54,Bolo Tradicional,Bolo de cenoura,3,24.98
86065,2023-06-20 17:55:52,Bolo de Festa,Bolo floresta negra,1,87.42
86066,2024-04-05 10:56:07,Bolo de Pote,Bolo de pote brigadeiro,1,10.07
86067,2021-04-05 15:12:17,Bolo Tradicional,Bolo de fubá,1,15.01
86068,2017-08-21 16:21:27,Bolo Tradicional,Bolo de chocolate,2,16.94
86069,2024-08-09 21:47:56,Bolo Tradicional,Bolo de laranja,1,15.95
86070,2024-05-24 13:48:47,Bolo de Pote,Bolo de pote prestígio,1,9.11
86071,2025-04-08 15:35:01,Bolo de Festa,Bolo dois amores,1,134.14
86072,2017-12-20 16:35:58,Bolo Tradicional,Bolo de fubá,1,22.44
86073,2018-04-22 21:38:30,Bolo Tradicional,Bolo de fubá,1,18.53
86074,2018-11-06 18:00:18,Bebida,Suco natural,3,6.35
86075,2017-04-10 13:31:36,Bolo de Festa,Bolo de casamento,2,145.56
86076,2024-08-29 20:51:34,Bolo de Pote,Bolo de pote chocolate,1,14.66
86077,2019-07-25 10:42:39,Bolo Tradicional,Bolo de milho,1,20.77
86078,2023-10-22 11:48:12,Salgado,Esfiha,1,6.09
86079,2020-01-01 12:17:02,Bolo de Festa,Bolo de casamento,1,135.38
86080,2019-06-18 18:35:24,Bolo de Festa,Bolo de casamento,1,148.54
86081,2019-11-16 16:21:43,Bolo Tradicional,Bolo de chocolate,1,22.75
86082,2022-08-20 16:32:12,Bolo de Festa,Bolo de aniversário chocolate,4,115.45
86083,2021-02-14 13:02:46,Bolo Tradicional,Bolo de laranja,2,24.85
86084,2021-05-19 15:34:29,Bolo Tradicional,Bolo de chocolate,4,15.57
86085,2022-09-04 18:10:28,Bolo de Festa,Bolo de aniversário chocolate,1,129.97
86086,2017-06-17 16:48:57,Bolo Tradicional,Bolo de cenoura,1,15.51
86087,2020-02-11 18:14:00,Bolo Tradicional,Bolo de fubá,3,22.11
86088,2023-02-04 09:02:14,Bolo de Festa,Bolo floresta negra,2,121.12
86089,2019-06-07 20:36:12,Salgado,Pão de queijo,2,8.25
86090,2019-02-12 17:29:31,Bolo Tradicional,Bolo de fubá,2,16.62
86091,2019-11-13 11:25:51,Bolo de Festa,Bolo de aniversário morango,1,93.14
86092,2023-01-06 19:54:00,Bolo de Pote,Bolo de pote brigadeiro,1,12.06
86093,2025-06-05 12:48:23,Bolo de Festa,Bolo de aniversário chocolate,1,99.51
86094,2025-03-20 11:43:49,Bolo Tradicional,Bolo de laranja,1,18.41
86095,2020-11-25 16:39:26,Salgado,Pão de queijo,1,7.62
86096,2022-06-23 09:44:19,Bolo de Festa,Bolo dois amores,1,132.84
86097,2019-09-29 14:06:06,Bolo Tradicional,Bolo de laranja,2,17.3
86098,2017-04-21 18:56:53,Bolo de Festa,Bolo dois amores,2,144.61
86099,2017-05-05 10:51:41,Salgado,Coxinha,2,8.56
86100,2020-08-19 12:59:13,Bolo Tradicional,Bolo de cenoura,3,18.29
86101,2024-08-06 17:57:18,Bebida,Chá gelado,2,7.46
86102,2021-07-03 09:11:16,Bolo Tradicional,Bolo de chocolate,1,16.38
86103,2025-09-08 21:31:22,Bolo Tradicional,Bolo de milho,1,20.57
86104,2018-05-15 11:23:46,Bebida,Café expresso,1,3.43
86105,2023-07-06 19:46:50,Bolo de Festa,Bolo de casamento,2,132.17
86106,2022-06-15 17:50:17,Bolo de Festa,Bolo floresta negra,2,95.75
86107,2021-01-21 10:43:31,Bolo Tradicional,Bolo de laranja,1,17.49
86108,2020-06-26 12:28:16,Salgado,Quibe,3,7.42
86109,2017-05-24 10:02:42,Bebida,Café expresso,1,3.41
86110,2022-10-25 09:37:28,Bolo Tradicional,Bolo de cenoura,1,24.9
86111,2024-09-10 17:24:54,Bolo de Pote,Bolo de pote churros,1,11.6
86112,2023-04-25 12:28:40,Bebida,Água mineral,1,4.14
86113,2023-04-29 08:23:13,Bolo de Festa,Bolo de aniversário chocolate,5,98.81
86114,2021-02-05 20:38:15,Bolo Tradicional,Bolo de cenoura,1,18.29
86115,2020-07-06 21:44:05,Bolo de Festa,Bolo de aniversário morango,4,129.13
86116,2018-08-31 08:33:10,Bolo Tradicional,Bolo de laranja,2,20.07
86117,2024-12-31 15:39:34,Bolo de Pote,Bolo de pote morango,3,8.57
86118,2019-06-05 09:59:00,Bolo Tradicional,Bolo de laranja,2,21.89
86119,2025-03-05 10:12:49,Bolo de Pote,Bolo de pote morango,2,10.91
86120,2023-03-14 10:44:34,Bolo Tradicional,Bolo de cenoura,4,16.48
86121,2020-02-13 11:20:08,Bolo de Pote,Bolo de pote chocolate,2,14.84
86122,2024-07-02 19:16:34,Bolo de Pote,Bolo de pote churros,1,14.1
86123,2021-09-04 14:53:52,Bolo de Festa,Bolo floresta negra,2,118.75
86124,2022-02-14 09:27:55,Bolo Tradicional,Bolo de milho,1,20.46
86125,2020-06-25 21:34:36,Bolo de Festa,Bolo de aniversário chocolate,1,123.39
86126,2024-05-01 14:49:38,Bolo de Pote,Bolo de pote morango,3,12.38
86127,2020-04-23 20:59:52,Bolo de Festa,Bolo de aniversário morango,3,148.05
86128,2019-04-28 18:47:00,Bolo Tradicional,Bolo de fubá,1,22.22
86129,2024-10-08 16:30:07,Bolo de Festa,Bolo de casamento,4,134.42
86130,2018-10-26 15:38:46,Bolo Tradicional,Bolo de milho,1,21.87
86131,2023-04-28 10:49:46,Bolo Tradicional,Bolo de laranja,1,15.19
86132,2025-01-20 08:26:59,Salgado,Esfiha,1,9.35
86133,2018-12-05 08:09:23,Salgado,Coxinha,1,8.52
86134,2023-12-21 14:17:30,Bolo Tradicional,Bolo de fubá,2,21.8
86135,2019-07-16 10:08:53,Bolo de Festa,Bolo floresta negra,1,112.63
86136,2025-03-04 09:44:20,Bolo de Pote,Bolo de pote morango,1,10.7
86137,2024-05-23 13:33:16,Bebida,Suco natural,1,5.32
86138,2024-10-18 09:49:36,Bolo de Festa,Bolo floresta negra,4,107.93
86139,2022-10-23 13:39:18,Salgado,Esfiha,1,5.63
86140,2016-12-25 15:31:18,Bolo Tradicional,Bolo de fubá,2,18.81
86141,2021-06-08 13:22:52,Bolo Tradicional,Bolo de laranja,1,15.33
86142,2023-04-10 11:10:17,Bolo de Pote,Bolo de pote chocolate,3,14.26
86143,2024-01-29 11:03:51,Bolo de Pote,Bolo de pote churros,1,10.37
86144,2024-02-03 15:47:04,Bolo Tradicional,Bolo de laranja,1,20.82
86145,2021-09-22 13:40:25,Bolo de Festa,Bolo de casamento,3,135.15
86146,2022-06-10 14:30:58,Salgado,Coxinha,1,6.74
86147,2017-10-28 16:21:47,Bolo Tradicional,Bolo de fubá,1,16.37
86148,2024-09-25 15:08:44,Bolo de Festa,Bolo de casamento,1,93.12
86149,2022-04-22 15:19:22,Bolo de Festa,Bolo floresta negra,3,149.66
86150,2023-01-19 19:00:28,Bolo de Festa,Bolo de aniversário chocolate,1,115.11
86151,2016-11-30 19:12:28,Bolo Tradicional,Bolo de milho,1,18.06
86152,2020-06-29 11:18:33,Bolo Tradicional,Bolo de milho,3,20.01
86153,2022-06-04 09:05:41,Bolo Tradicional,Bolo de milho,4,17.12
86154,2023-05-25 21:28:18,Bolo Tradicional,Bolo de fubá,1,18.33
86155,2017-09-12 21:23:56,Bolo Tradicional,Bolo de chocolate,2,22.53
86156,2017-02-26 13:34:20,Bolo de Festa,Bolo de casamento,2,81.09
86157,2020-01-21 18:54:52,Bolo Tradicional,Bolo de laranja,3,24.67
86158,2020-04-18 12:05:53,Bolo de Festa,Bolo floresta negra,1,98.77
86159,2017-09-23 16:34:17,Bolo Tradicional,Bolo de fubá,1,21.34
86160,2025-06-26 08:55:57,Bolo Tradicional,Bolo de milho,5,15.1
86161,2024-09-04 13:23:03,Bolo Tradicional,Bolo de cenoura,1,19.08
86162,2019-06-22 12:11:09,Bolo de Festa,Bolo floresta negra,2,119.58
86163,2017-04-17 15:45:13,Bolo Tradicional,Bolo de fubá,1,15.46
86164,2020-03-01 08:37:38,Bolo de Festa,Bolo de aniversário chocolate,3,107.74
86165,2025-02-19 12:44:57,Salgado,Coxinha,4,6.35
86166,2019-04-25 17:49:35,Bolo Tradicional,Bolo de laranja,1,23.18
86167,2025-04-25 13:03:57,Bebida,Refrigerante,1,4.09
86168,2024-10-02 19:14:55,Bolo de Pote,Bolo de pote chocolate,1,8.07
86169,2023-09-26 13:13:17,Bolo Tradicional,Bolo de milho,1,19.21
86170,2022-02-07 18:57:53,Bolo de Pote,Bolo de pote chocolate,1,8.71
86171,2017-08-06 15:19:48,Bolo de Pote,Bolo de pote brigadeiro,1,13.47
86172,2020-07-24 17:08:07,Bolo Tradicional,Bolo de laranja,2,15.74
86173,2025-05-12 19:37:42,Salgado,Esfiha,1,9.92
86174,2020-05-28 08:32:57,Bolo Tradicional,Bolo de fubá,2,17.89
86175,2017-12-24 18:29:09,Bolo de Pote,Bolo de pote morango,2,13.62
86176,2022-12-05 13:57:35,Bolo de Festa,Bolo de aniversário chocolate,1,117.34
86177,2022-08-03 10:40:32,Bolo Tradicional,Bolo de cenoura,2,21.03
86178,2018-12-08 12:13:32,Bebida,Café expresso,3,6.69
86179,2020-03-16 20:04:04,Bolo Tradicional,Bolo de fubá,2,21.75
86180,2019-07-02 17:54:56,Salgado,Esfiha,5,5.23
86181,2020-06-15 14:29:41,Bolo Tradicional,Bolo de cenoura,5,16.66
86182,2025-09-30 09:27:18,Bolo Tradicional,Bolo de chocolate,1,18.2
86183,2021-03-20 15:09:39,Salgado,Quibe,1,5.94
86184,2019-12-22 08:55:47,Bolo de Festa,Bolo floresta negra,2,105.09
86185,2022-06-18 11:02:26,Bolo de Festa,Bolo de aniversário chocolate,1,107.26
86186,2019-02-14 16:32:16,Bolo Tradicional,Bolo de chocolate,2,18.92
86187,2022-04-24 09:21:01,Bolo de Festa,Bolo de casamento,1,130.55
86188,2021-03-09 12:49:21,Salgado,Esfiha,2,5.69
86189,2017-02-09 20:29:01,Bolo de Festa,Bolo floresta negra,1,84.83
86190,2021-05-19 09:12:28,Bolo Tradicional,Bolo de cenoura,1,21.83
86191,2017-01-27 19:06:46,Bolo de Pote,Bolo de pote churros,3,8.71
86192,2019-05-08 11:57:46,Bolo Tradicional,Bolo de laranja,1,17.08
86193,2020-08-13 09:13:52,Bolo Tradicional,Bolo de laranja,1,24.01
86194,2023-06-22 14:14:49,Bolo Tradicional,Bolo de milho,2,20.0
86195,2025-02-23 11:54:40,Bolo de Pote,Bolo de pote brigadeiro,2,8.01
86196,2019-03-28 09:47:48,Bolo Tradicional,Bolo de milho,1,18.82
86197,2018-08-13 17:35:57,Bolo Tradicional,Bolo de milho,2,17.09
86198,2023-03-21 16:38:35,Bolo Tradicional,Bolo de fubá,1,24.12
86199,2023-04-28 10:21:09,Bolo Tradicional,Bolo de milho,2,24.82
86200,2024-09-19 11:11:26,Bolo Tradicional,Bolo de milho,2,17.74
86201,2020-11-19 16:02:24,Bolo Tradicional,Bolo de fubá,1,23.27
86202,2022-08-31 13:04:22,Bolo de Pote,Bolo de pote prestígio,3,13.6
86203,2018-10-29 15:25:17,Salgado,Coxinha,2,8.1
86204,2016-12-08 17:07:23,Bolo Tradicional,Bolo de milho,1,22.15
86205,2021-08-15 17:34:38,Bolo de Pote,Bolo de pote brigadeiro,1,11.01
86206,2018-05-16 19:28:18,Bolo Tradicional,Bolo de chocolate,1,23.25
86207,2019-02-05 10:35:37,Bolo Tradicional,Bolo de laranja,1,23.29
86208,2022-04-22 12:15:29,Bolo de Pote,Bolo de pote chocolate,3,13.89
86209,2017-10-08 21:39:29,Bolo de Festa,Bolo de casamento,1,125.64
86210,2022-08-15 10:57:41,Bolo de Pote,Bolo de pote churros,5,14.78
86211,2021-10-30 13:53:26,Bolo de Festa,Bolo de aniversário chocolate,2,104.33
86212,2020-04-30 10:32:31,Bolo de Pote,Bolo de pote morango,1,9.28
86213,2022-09-24 19:26:20,Bolo Tradicional,Bolo de cenoura,3,17.61
86214,2023-06-19 12:50:38,Bebida,Água mineral,3,7.86
86215,2024-12-21 10:33:49,Bolo Tradicional,Bolo de chocolate,1,22.44
86216,2025-03-25 17:36:33,Bolo Tradicional,Bolo de fubá,1,15.22
86217,2019-06-06 13:29:06,Bebida,Café expresso,3,7.23
86218,2025-04-19 19:16:00,Bebida,Café expresso,1,6.8
86219,2022-02-04 12:28:13,Bolo Tradicional,Bolo de milho,1,22.63
86220,2021-08-26 15:36:21,Bolo de Pote,Bolo de pote prestígio,3,10.05
86221,2024-06-02 09:04:16,Bolo Tradicional,Bolo de fubá,1,23.04
86222,2019-11-12 11:07:03,Bolo Tradicional,Bolo de fubá,3,15.07
86223,2020-05-04 18:00:29,Bolo de Pote,Bolo de pote morango,4,9.55
86224,2021-01-26 13:23:08,Bolo de Festa,Bolo de aniversário chocolate,1,112.43
86225,2020-10-01 09:54:48,Bolo de Festa,Bolo de aniversário morango,2,105.53
86226,2017-01-26 16:33:19,Bolo de Festa,Bolo floresta negra,1,149.7
86227,2019-11-08 19:45:02,Salgado,Coxinha,2,7.36
86228,2018-09-16 21:34:47,Bolo de Pote,Bolo de pote prestígio,2,10.93
86229,2021-09-07 10:41:19,Bolo de Festa,Bolo de casamento,2,131.33
86230,2017-09-30 09:50:21,Bolo de Pote,Bolo de pote prestígio,2,14.55
86231,2020-10-09 17:00:21,Bolo Tradicional,Bolo de cenoura,2,15.06
86232,2019-02-02 10:29:51,Bolo de Festa,Bolo dois amores,2,92.53
86233,2017-08-20 20:27:27,Bolo Tradicional,Bolo de cenoura,1,24.89
86234,2022-05-23 08:26:59,Bolo de Festa,Bolo de aniversário chocolate,1,106.83
86235,2024-06-07 15:53:30,Bolo de Pote,Bolo de pote prestígio,1,14.15
86236,2023-11-16 17:39:40,Bolo Tradicional,Bolo de cenoura,2,17.32
86237,2023-11-21 20:03:21,Bolo Tradicional,Bolo de cenoura,1,24.61
86238,2017-11-06 18:17:56,Salgado,Esfiha,1,9.98
86239,2017-10-02 08:10:00,Bolo de Pote,Bolo de pote churros,2,9.42
86240,2017-02-09 08:57:54,Bolo de Festa,Bolo dois amores,5,139.16
86241,2023-06-01 10:43:31,Bolo Tradicional,Bolo de milho,2,16.95
86242,2023-06-04 16:59:08,Bolo Tradicional,Bolo de laranja,2,21.83
86243,2025-01-23 17:21:35,Bolo de Festa,Bolo de aniversário morango,2,121.52
86244,2017-12-04 16:29:28,Bolo de Festa,Bolo de aniversário chocolate,2,133.64
86245,2017-11-15 19:26:35,Bolo de Pote,Bolo de pote prestígio,1,11.14
86246,2020-12-23 20:20:49,Bolo de Pote,Bolo de pote churros,1,12.05
86247,2023-05-12 12:15:16,Bolo de Pote,Bolo de pote morango,2,13.65
86248,2021-03-15 18:11:33,Bolo Tradicional,Bolo de laranja,1,23.72
86249,2017-11-23 18:56:53,Bolo Tradicional,Bolo de chocolate,1,17.99
86250,2022-12-25 16:07:58,Bolo Tradicional,Bolo de cenoura,1,21.41
86251,2022-04-09 15:24:36,Bolo Tradicional,Bolo de laranja,1,22.99
86252,2023-06-09 20:47:23,Bolo de Festa,Bolo de casamento,1,129.73
86253,2019-03-23 19:47:26,Bolo de Festa,Bolo floresta negra,1,105.34
86254,2021-03-06 20:19:50,Bolo de Festa,Bolo dois amores,1,88.52
86255,2018-02-26 20:53:23,Bolo Tradicional,Bolo de laranja,1,15.64
86256,2023-04-28 16:15:13,Bolo de Festa,Bolo dois amores,1,123.49
86257,2024-04-11 17:28:12,Bolo de Pote,Bolo de pote prestígio,2,13.11
86258,2019-09-02 15:46:26,Bolo Tradicional,Bolo de chocolate,2,24.35
86259,2018-01-04 09:46:15,Bebida,Refrigerante,2,3.46
86260,2024-08-20 11:05:38,Bebida,Chá gelado,1,3.34
86261,2023-12-02 11:19:30,Bolo de Festa,Bolo de aniversário chocolate,2,86.47
86262,2018-12-03 17:12:03,Bolo de Pote,Bolo de pote churros,2,12.28
86263,2024-08-15 16:53:08,Bolo de Pote,Bolo de pote churros,1,14.75
86264,2021-07-06 19:00:44,Bolo Tradicional,Bolo de chocolate,2,23.52
86265,2024-10-03 21:07:55,Bolo de Festa,Bolo de casamento,2,111.73
86266,2025-05-04 15:32:42,Bolo de Festa,Bolo de aniversário morango,1,121.56
86267,2019-10-13 14:30:57,Bolo de Festa,Bolo de aniversário morango,5,96.14
86268,2018-08-05 20:15:43,Bolo de Festa,Bolo floresta negra,1,121.27
86269,2021-12-19 10:30:46,Bolo de Festa,Bolo de aniversário chocolate,1,83.88
86270,2024-10-14 21:39:09,Bolo de Pote,Bolo de pote prestígio,1,11.59
86271,2022-10-21 09:39:49,Bebida,Chá gelado,2,7.68
86272,2018-11-23 20:52:15,Bolo de Pote,Bolo de pote chocolate,4,8.41
86273,2017-02-14 20:15:39,Bebida,Chá gelado,5,6.36
86274,2019-07-23 17:39:18,Bolo Tradicional,Bolo de cenoura,5,23.23
86275,2018-02-26 19:35:18,Bolo de Pote,Bolo de pote churros,4,12.41
86276,2017-01-22 14:11:55,Bolo de Pote,Bolo de pote morango,3,14.48
86277,2017-02-09 20:38:33,Bolo Tradicional,Bolo de milho,1,23.49
86278,2018-10-14 13:48:03,Bolo Tradicional,Bolo de milho,2,21.84
86279,2025-07-01 19:03:52,Bebida,Café expresso,1,4.35
86280,2017-10-26 09:57:54,Bolo Tradicional,Bolo de cenoura,1,17.76
86281,2018-06-29 16:18:40,Bolo Tradicional,Bolo de cenoura,3,17.99
86282,2023-08-15 18:42:41,Bolo Tradicional,Bolo de cenoura,1,22.84
86283,2024-10-03 21:34:24,Salgado,Coxinha,1,9.19
86284,2019-03-09 18:21:47,Bebida,Café expresso,1,4.03
86285,2024-06-15 08:43:22,Bolo Tradicional,Bolo de fubá,1,18.2
86286,2018-12-26 09:17:13,Bolo de Pote,Bolo de pote prestígio,2,13.23
86287,2020-10-26 08:35:25,Bolo Tradicional,Bolo de fubá,3,16.84
86288,2025-05-28 11:51:44,Salgado,Empada,1,5.71
86289,2019-10-01 13:04:23,Bolo Tradicional,Bolo de cenoura,2,19.31
86290,2018-03-26 20:59:22,Bolo Tradicional,Bolo de cenoura,2,24.37
86291,2018-09-17 12:00:19,Bolo Tradicional,Bolo de chocolate,1,20.42
86292,2020-11-04 20:56:21,Bebida,Refrigerante,1,7.56
86293,2021-03-27 13:52:12,Bolo de Pote,Bolo de pote prestígio,2,9.03
86294,2023-08-30 11:57:44,Bolo Tradicional,Bolo de milho,2,19.13
86295,2020-03-19 11:13:29,Bolo Tradicional,Bolo de chocolate,1,19.16
86296,2023-02-12 20:58:09,Bolo de Pote,Bolo de pote prestígio,1,11.67
86297,2018-10-24 08:28:24,Bolo de Pote,Bolo de pote brigadeiro,1,13.59
86298,2024-02-04 13:46:53,Bolo de Pote,Bolo de pote prestígio,2,14.4
86299,2025-09-08 19:50:54,Bolo de Pote,Bolo de pote prestígio,4,13.99
86300,2023-01-17 16:00:35,Bolo de Pote,Bolo de pote churros,1,12.6
86301,2019-08-09 09:34:34,Bolo Tradicional,Bolo de laranja,2,23.24
86302,2017-04-24 15:04:41,Bolo de Festa,Bolo floresta negra,3,136.73
86303,2016-12-26 12:44:22,Bolo Tradicional,Bolo de laranja,5,15.42
86304,2022-02-22 09:04:59,Bebida,Café expresso,3,3.81
86305,2023-10-07 12:35:00,Bolo Tradicional,Bolo de laranja,1,21.28
86306,2021-08-25 13:07:22,Bolo Tradicional,Bolo de cenoura,1,19.35
86307,2023-02-07 21:04:42,Bolo Tradicional,Bolo de milho,2,16.69
86308,2020-07-17 19:21:47,Bolo de Festa,Bolo de aniversário chocolate,2,141.72
86309,2023-03-01 14:34:01,Bolo de Festa,Bolo floresta negra,3,80.33
86310,2019-08-17 09:23:20,Bolo de Pote,Bolo de pote morango,2,8.07
86311,2018-11-10 08:19:19,Bolo de Festa,Bolo de aniversário chocolate,2,84.91
86312,2019-10-07 17:27:18,Salgado,Empada,2,8.35
86313,2019-02-17 10:05:08,Bolo Tradicional,Bolo de laranja,2,16.22
86314,2023-11-16 21:49:38,Salgado,Empada,4,5.17
86315,2020-11-27 09:18:37,Bolo Tradicional,Bolo de fubá,1,19.81
86316,2017-12-28 21:41:53,Bolo de Festa,Bolo de aniversário chocolate,1,119.8
86317,2018-07-31 14:22:23,Bolo Tradicional,Bolo de laranja,1,21.29
86318,2022-12-12 09:36:12,Bolo Tradicional,Bolo de laranja,1,19.05
86319,2021-03-01 10:17:21,Salgado,Empada,3,8.95
86320,2024-10-12 09:59:10,Bebida,Água mineral,2,4.41
86321,2020-07-28 15:00:31,Bolo de Pote,Bolo de pote brigadeiro,1,12.86
86322,2017-09-22 14:17:20,Bolo Tradicional,Bolo de laranja,2,23.59
86323,2020-07-21 11:25:31,Bolo Tradicional,Bolo de laranja,1,18.1
86324,2023-01-24 13:56:04,Bolo Tradicional,Bolo de cenoura,2,17.73
86325,2022-09-27 20:48:53,Salgado,Coxinha,3,7.69
86326,2019-04-22 09:39:03,Bolo de Festa,Bolo de casamento,2,142.59
86327,2023-09-15 20:16:29,Bolo Tradicional,Bolo de chocolate,5,20.91
86328,2021-04-17 20:17:26,Bolo Tradicional,Bolo de laranja,2,16.75
86329,2018-07-15 12:29:33,Bebida,Chá gelado,1,3.63
86330,2024-08-19 13:51:16,Bolo de Pote,Bolo de pote prestígio,2,8.34
86331,2018-08-22 17:54:53,Bolo de Pote,Bolo de pote churros,1,10.77
86332,2020-03-23 13:37:59,Bolo Tradicional,Bolo de laranja,4,15.88
86333,2022-01-13 14:25:02,Bolo Tradicional,Bolo de chocolate,2,21.4
86334,2018-03-27 17:31:55,Bolo de Pote,Bolo de pote morango,1,10.97
86335,2025-02-26 19:26:32,Bolo Tradicional,Bolo de chocolate,3,20.37
86336,2023-08-02 20:52:48,Bolo Tradicional,Bolo de chocolate,1,22.09
86337,2017-07-26 20:00:00,Bolo Tradicional,Bolo de chocolate,1,16.64
86338,2025-07-15 13:25:02,Bolo de Festa,Bolo de casamento,2,105.34
86339,2020-01-15 09:06:33,Bolo de Festa,Bolo de aniversário chocolate,2,143.55
86340,2019-04-04 13:33:49,Salgado,Empada,1,8.01
86341,2022-07-28 17:16:44,Bebida,Café expresso,1,6.48
86342,2020-09-07 13:10:11,Bolo Tradicional,Bolo de cenoura,3,15.04
86343,2018-03-04 15:11:13,Bolo de Pote,Bolo de pote morango,1,14.53
86344,2020-02-14 15:03:14,Bolo Tradicional,Bolo de cenoura,1,19.99
86345,2020-08-13 18:17:40,Bolo de Pote,Bolo de pote brigadeiro,5,12.99
86346,2018-05-12 10:42:58,Bolo Tradicional,Bolo de laranja,2,23.55
86347,2019-09-30 09:52:37,Bolo Tradicional,Bolo de milho,2,21.98
86348,2020-10-14 18:12:52,Bolo de Pote,Bolo de pote chocolate,2,11.08
86349,2021-06-15 19:25:10,Bolo Tradicional,Bolo de laranja,1,17.01
86350,2020-02-24 15:43:56,Bolo Tradicional,Bolo de milho,2,21.42
86351,2018-04-20 21:27:08,Bolo Tradicional,Bolo de chocolate,1,18.05
86352,2022-10-20 20:20:23,Bolo Tradicional,Bolo de laranja,1,16.21
86353,2018-11-18 08:30:39,Bolo de Festa,Bolo de casamento,1,119.0
86354,2018-03-29 20:22:49,Bolo Tradicional,Bolo de cenoura,1,19.65
86355,2020-09-21 10:27:46,Salgado,Quibe,1,9.47
86356,2021-12-01 18:47:09,Bolo Tradicional,Bolo de milho,2,21.0
86357,2017-04-20 18:24:33,Bolo Tradicional,Bolo de fubá,1,24.8
86358,2018-11-15 13:10:10,Bolo de Pote,Bolo de pote morango,1,8.19
86359,2019-07-16 19:47:21,Bolo de Pote,Bolo de pote morango,2,9.55
86360,2023-07-24 13:37:20,Bolo de Festa,Bolo de aniversário morango,1,104.7
86361,2019-01-20 13:52:23,Bolo Tradicional,Bolo de milho,5,20.56
86362,2023-02-14 19:53:23,Bolo de Festa,Bolo dois amores,3,109.06
86363,2017-11-20 14:33:33,Salgado,Esfiha,1,7.23
86364,2021-02-15 14:04:05,Bolo de Festa,Bolo floresta negra,1,111.12
86365,2017-06-19 20:57:06,Bolo de Pote,Bolo de pote chocolate,1,9.37
86366,2020-05-17 21:16:38,Bolo de Pote,Bolo de pote prestígio,1,8.63
86367,2020-09-14 12:58:01,Bolo Tradicional,Bolo de milho,2,17.86
86368,2017-08-03 12:37:38,Bebida,Café expresso,1,3.76
86369,2018-10-08 17:55:55,Bolo de Festa,Bolo floresta negra,1,123.18
86370,2018-08-15 19:00:26,Bolo Tradicional,Bolo de fubá,2,18.94
86371,2018-04-26 17:35:39,Salgado,Esfiha,1,7.04
86372,2024-11-13 21:44:32,Bolo de Pote,Bolo de pote brigadeiro,1,11.78
86373,2018-02-06 11:30:45,Bebida,Água mineral,1,4.08
86374,2019-08-08 21:03:45,Bolo de Pote,Bolo de pote chocolate,1,8.82
86375,2024-07-13 13:52:42,Bolo Tradicional,Bolo de chocolate,1,15.92
86376,2017-01-01 21:01:13,Bolo Tradicional,Bolo de fubá,1,23.95
86377,2019-06-15 10:16:47,Bolo de Pote,Bolo de pote brigadeiro,2,9.83
86378,2018-05-28 12:30:09,Bolo de Festa,Bolo de aniversário morango,1,126.94
86379,2018-11-26 21:10:50,Bolo Tradicional,Bolo de chocolate,1,21.33
86380,2022-05-23 10:21:55,Bolo de Pote,Bolo de pote prestígio,2,11.25
86381,2021-03-18 16:50:58,Salgado,Esfiha,1,7.05
86382,2017-08-31 08:26:12,Bolo de Festa,Bolo de aniversário chocolate,1,83.46
86383,2016-10-03 17:31:49,Bebida,Café expresso,1,7.88
86384,2018-01-25 15:32:30,Bolo Tradicional,Bolo de laranja,1,18.02
86385,2017-07-19 12:27:40,Bolo de Pote,Bolo de pote prestígio,1,14.42
86386,2019-08-05 12:41:17,Bolo de Festa,Bolo dois amores,1,148.03
86387,2022-05-10 08:47:19,Bebida,Chá gelado,4,6.24
86388,2025-06-18 18:56:35,Bolo de Pote,Bolo de pote brigadeiro,1,12.35
86389,2020-08-15 12:22:10,Bolo Tradicional,Bolo de milho,1,17.9
86390,2023-01-27 12:28:25,Bebida,Suco natural,5,5.07
86391,2017-07-30 16:55:55,Bolo Tradicional,Bolo de laranja,1,17.63
86392,2022-02-19 20:19:05,Bolo Tradicional,Bolo de chocolate,2,19.25
86393,2017-10-07 20:47:58,Bolo Tradicional,Bolo de cenoura,1,19.07
86394,2017-04-06 19:39:07,Bolo de Festa,Bolo de casamento,2,115.53
86395,2020-08-01 09:48:49,Bolo de Festa,Bolo floresta negra,1,141.95
86396,2019-11-16 21:27:56,Bebida,Café expresso,1,7.05
86397,2024-08-08 18:22:54,Bolo de Pote,Bolo de pote chocolate,1,9.29
86398,2025-05-19 18:18:11,Bolo de Festa,Bolo de aniversário chocolate,1,120.27
86399,2024-10-26 08:49:46,Salgado,Pão de queijo,2,5.25
86400,2021-10-07 14:22:00,Bebida,Refrigerante,2,3.78
86401,2019-02-07 20:09:57,Bolo de Pote,Bolo de pote brigadeiro,1,13.03
86402,2024-01-21 20:53:52,Bolo Tradicional,Bolo de milho,2,20.59
86403,2017-08-28 10:24:32,Salgado,Empada,1,5.27
86404,2025-03-16 11:01:50,Bolo de Festa,Bolo de aniversário chocolate,1,116.87
86405,2025-01-08 12:27:43,Bolo Tradicional,Bolo de milho,1,24.39
86406,2022-12-22 10:22:59,Salgado,Esfiha,1,7.29
